primary_isbn13,title,author,publish_year,page_count,publisher,ol_edition_count,ol_subjects,ol_ebook_access,ol_languages,ol_first_publish_year,is_bestseller
9.7808E+12,Ancient Slavery and Its New Testament Contexts,Christy Cobb,2025,288,"Eerdmans Publishing Company, William B.",1,['Social history'],no_ebook,['eng'],2025,0
9.79899E+12,Rattle Watch,Richard Blaine,2025,262,Broken Quill Publishing,1,"['Social sciences', 'Political science']",no_ebook,['eng'],2025,0
9.78184E+12,Web 3. 0 Unleashed,Balraj Verma,2025,220,Emerald Publishing Limited,6,[],no_ebook,['eng'],2025,0
9.78184E+12,Futures in Public Management,Rob Wilson,2025,296,Emerald Publishing Limited,3,[],no_ebook,['eng'],2025,0
9.79899E+12,Earthly Gods,Jessica Nirvana Ram,2025,,Game Over Books,1,['Poetry (poetic works by one author)'],no_ebook,['eng'],2025,0
9.78109E+12,Faire Game,Jo Ann Ferguson,2025,,Bryant Street Publishing,1,[],no_ebook,['eng'],2025,0
9.79899E+12,Walking with Philippians,Fred J. Parry,2025,,Carriage House Publishers,1,"['Religion', 'Spirituality']",no_ebook,['eng'],2025,0
9.78304E+12,Davide Macullo Architects,Davide Macullo,2025,300,Quart Verlag GmbH,1,[],no_ebook,['eng'],2025,0
9.78163E+12,God Loves Me,Kim Mitzo Thompson,2025,13,"Twin Sisters IP, LLC",1,[],no_ebook,['eng'],2025,0
9.78146E+12,Juneteenth Alphabet,Andrea Underwood Petifer,2025,40,Duo Press LLC,1,[],no_ebook,['eng'],2025,0
9.78303E+12,Leveraging Satire for Environmental Advocacy,Massih Zekavat,2025,,Palgrave Macmillan,1,[],no_ebook,['eng'],2025,0
9.78178E+12,Star Gazers,Duncan Sarkies,2025,400,Te Herenga Waka University Press,1,"['Fiction, general']",no_ebook,['eng'],2025,0
9.78197E+12,It's Satire in the Way the Wind Blows,MeL E. Brown,2025,,"Publishers, Columbus Book",1,"['Self-help techniques', 'Fiction, psychological']",no_ebook,['eng'],2025,0
9.79899E+12,Bringing in the Mid-Autumn Moon Festival,Kimly Hoang-Nakata,2025,,"Hoang-Nakata, Kimly",1,"[""Children's fiction"", 'Family']",no_ebook,['eng'],2025,0
9.78157E+12,Toward a Theory of Fascism for Anti-Fascist Life,Brian Massumi,2025,114,Autonomedia,1,[],no_ebook,['eng'],2025,0
9.78125E+12,Woven from Clay,Jennifer Birch,2025,368,St. Martin's Press,1,[],no_ebook,['eng'],2025,0
9.79899E+12,Mis Memorias,José Roldán,2025,,"Maldina Publishing, LLC.",1,"['Poetry (poetic works by one author)', 'Personal memoirs']",no_ebook,['eng'],2025,0
9.788E+12,"What's Love All about, Minimoni?",Rocio Bonilla,2025,32,"Albatros, Nakladatelstvi pro deti mladez, a.s.",1,[],no_ebook,['eng'],2025,0
9.79899E+12,True Monsters,Madison Stafford,2025,,"Stafford, Madison",2,"['Fiction, fantasy, general', 'Fiction, horror, general']",no_ebook,['eng'],2025,0
9.78197E+12,Luna the Petunia Coloring and Activity Book,Heather O. Prince,2025,46,Dare Happy Kids,1,"[""Children's fiction""]",no_ebook,['eng'],2025,0
9.78006E+12,Typewriter Beach,Meg Waite Clayton,2025,320,HarperCollins Publishers,2,['American literature'],no_ebook,['eng'],2025,0
9.79899E+12,Personomics® : the End of All Disease,Stephen Cabral,2025,,Personomics LLC,4,"['Health', 'Medicine']",no_ebook,['eng'],2025,0
9.78044E+12,Digital Twins for Smart Metabolic Circular Cities,Simon Elias Bibri,2025,,Elsevier,1,[],no_ebook,['eng'],2025,0
9.7814E+12,Archaeology of Industrial Cheshire in 20 Digs,Michael Nevell,2025,96,Amberley Publishing,2,[],no_ebook,['eng'],2025,0
9.79899E+12,Vigil,Peter J. Dellolio,2025,,Type Eighteen Books,1,"['Fiction, general', 'Fiction, visionary & metaphysical']",no_ebook,['eng'],2025,0
9.79889E+12,Learn to Pray My First Hail Mary,Meredith Wilson,2025,,Ascension Press,1,['Religion'],no_ebook,['eng'],2025,0
9.78031E+12,Is God Real? for Teens,Lee Strobel,2025,192,Zonderkidz,1,[],no_ebook,['eng'],2025,0
9.79889E+12,My Girlfriend's Not Here Today Vol. 3,Kiyoko Iwami,2025,172,Melia Publishing Services Limited,1,[],no_ebook,['eng'],2025,0
9.78184E+12,Habsburg Natures,Jawad Daheur,2025,390,"Berghahn Books, Incorporated",3,[],no_ebook,['eng'],2025,0
9.7802E+12,Modernism after the Ballets Russes,Gabriela Minden,2025,224,Oxford University Press,1,[],no_ebook,['eng'],2025,0
9.78031E+12,Understanding Prayer,Sam Storms,2025,352,Zondervan,1,"['Bible, criticism, interpretation, etc.']",no_ebook,['eng'],2025,0
9.79899E+12,Collective Journey 12-Month Budgeting Calendar and Journal,Tanya Duster,2025,,"The Collective Journey, LLC",1,"['Self-help techniques', 'Finance, personal']",no_ebook,['eng'],2025,0
9.78057E+12,Unnamable,Samuel Beckett,2025,252,"Faber & Faber, Limited",2,[],no_ebook,['eng'],2025,0
9.79833E+12,BIOL 120 LAB MANUAL (Spring 2020),Lad Custom Publishing Inc.,2025,,"LAD Custom Publishing, Incorporated",1,['Education'],no_ebook,['eng'],2025,0
9.78174E+12,Drawing for Gold,Clark Guire,2025,,"Clark, Jessica",2,"['Fiction, lgbtq+, gay', 'Fiction, romance, general']",no_ebook,['eng'],2025,0
9.79822E+12,Disney Learning Big Workbook Grade 3,DK Publishing,2025,200,"Dorling Kindersley Publishing, Incorporated",1,[],no_ebook,['eng'],2025,0
9.7984E+12,Depression,June Hunt,2025,,Rose Publishing,1,[],no_ebook,['eng'],2025,0
9.78001E+12,Day Death Died,Tanya Landman,2025,,"Barrington Stoke, Limited",1,[],no_ebook,['eng'],2025,0
9.7814E+12,Artist,Lucy Steeds,2025,304,Hodder & Stoughton,2,['English literature'],no_ebook,['eng'],2025,0
9.7814E+12,Russian Cruisers of the Tsarist Era,Stephen McLaughlin,2025,,Pen & Sword Books Limited,1,[],no_ebook,['eng'],2025,0
9.7815E+12,Mysterious Mollusks,Kelley Barth,2025,24,"The Child's World, Inc",2,[],no_ebook,['eng'],2025,0
9.78044E+12,Wind Energy Systems,Chun Wei,2025,325,Elsevier Science & Technology Books,2,[],no_ebook,['eng'],2025,0
9.78103E+12,Environmental and Social Justice Issues,Peter Steidl,2025,160,"Routledge, Chapman & Hall, Incorporated",1,['Environmental sciences'],no_ebook,['eng'],2025,0
9.78363E+12,"Globalization and Its Socio-Economic Consequences, Volume II",Tomas Kliestik,2025,884,"Lang GmbH, Internationaler Verlag der Wissenschaften, Peter",1,[],no_ebook,['eng'],2025,0
9.79822E+12,Guilty Gamer's Guide to a Tilt-Free Life,Duane Pierre,2025,,Channel Xiro Publishing,1,"['Health', 'Education']",no_ebook,['eng'],2025,0
9.7814E+12,Art of Manifesting,Colette Baron-Reid,2025,257,"Hay House, Incorporated",1,[],no_ebook,['eng'],2025,0
9.7989E+12,Carnacki,William Hope Hodgson,2025,160,"Little, Brown Book Group Limited",5,[],no_ebook,['eng'],2025,0
9.79822E+12,Tales from an Unwritten Book,Alexander Corcoran,2025,,"Corcoran, Alexander",1,"['Fiction, horror, general', 'Fiction, short stories (single author)']",no_ebook,['eng'],2025,0
9.7989E+12,The Wizard Wheel,Brittany Chalk,2025,,Laprea Publishing,1,"[""Children's fiction""]",no_ebook,['eng'],2025,0
9.78179E+12,Ghosts of Rome,Joseph O'Connor,2025,384,Penguin Random House,3,['English literature'],no_ebook,['eng'],2025,0
9.79889E+12,Jin Yang Du,Dingguo Tian,2025,,United Culture Press Inc.,1,['Biography'],no_ebook,['eng'],2025,0
9.78086E+12,Mistletoe Wedding Murders,Denzil Meyrick,2025,304,Transworld Publishers Limited,1,[],no_ebook,['eng'],2025,0
9.79822E+12,This Alabaster Grave,"Yar, Cengiz, Jr.",2025,,Ocotillo Press,1,"['Photography', 'World history']",no_ebook,['eng'],2025,0
9.78196E+12,Sanrevelle,Dave Eggers,2025,72,McSweeney's Publishing,1,[],no_ebook,['eng'],2025,0
9.78196E+12,Sticks and Stones,River Rose,2025,480,"Booklocker.com, Incorporated",1,"['Fiction, thrillers, suspense']",no_ebook,['eng'],2025,0
9.79889E+12,Kathmandu Taxi,Don Hill,2025,,Primedia eLaunch LLC,1,"['Fiction, fantasy, general']",no_ebook,['eng'],2025,0
9.79822E+12,Testimonials of a Diamond,Latay Jackson,2025,,Obedience INK,1,"['Self-help techniques', 'Spirituality']",no_ebook,['eng'],2025,0
9.78303E+12,Strategic Marketing Management,Emmanuel Mogaji,2025,,Palgrave Macmillan,1,[],no_ebook,['eng'],2025,0
9.78149E+12,You Can Let Go,Alexandra Hoover,2025,224,Baker Books,2,[],no_ebook,['eng'],2025,0
9.78192E+12,Flight in Time,Imogene Nix,2025,212,Love Books Publishing,1,[],no_ebook,['eng'],2025,0
9.79899E+12,Small Business Tax Deductions & Strategies,Markwei Boye,2025,,Markwei Boye Publishing LLC,2,['Business'],no_ebook,['eng'],2025,0
9.78982E+12,Fragile Stability As a Political Background of October 7,Aiko Nishikida,2025,,Springer,1,[],no_ebook,['eng'],2025,0
9.78154E+12,Wonder Boy,Tim MacMahon,2025,368,Grand Central Publishing,1,['Recreation'],no_ebook,['eng'],2025,0
9.799E+12,Where the Hood Held Me,Tana Cambrelén,2025,,"Book Bruja BX, The",1,"['Poetry (poetic works by one author)', 'Memoirs']",no_ebook,['eng'],2025,0
9.78151E+12,Judicial Bricolage,Tania Groppi,2025,800,Bloomsbury Publishing Plc,1,['Law'],no_ebook,['eng'],2025,0
9.7818E+12,Pickle Jar,Nick Vadasz,2025,160,Octopus Publishing Group,1,"['Chemistry, technical']",no_ebook,['eng'],2025,0
9.7814E+12,Footprints of Faith : the Changemakers,Nancy Walbank,2025,192,Hodder & Stoughton,1,[],no_ebook,['eng'],2025,0
9.78154E+12,Love Bites at Sanguini's,Cynthia Leitich Smith,2025,,Candlewick Press,1,[],no_ebook,['eng'],2025,0
9.78103E+12,Explainable AI for Earth Observation Data Analysis,Arun Pv,2025,320,CRC Press LLC,1,['Environmental sciences'],no_ebook,['eng'],2025,0
9.7814E+12,Let in the Light,Lysa TerKeurst,2025,208,"Nelson Incorporated, Thomas",1,[],no_ebook,['eng'],2025,0
9.79833E+12,2025 6th International Conference on Intelligent Design (ICID),IEEE Staff,2025,,IEEE,2,['Technology'],no_ebook,['eng'],2025,0
9.78162E+12,52 Lecciones de Vida Volumen 13,Guillermo Maldonado,2025,114,GM Ministries,1,[],no_ebook,['eng'],2025,0
9.79833E+12,Introduction to Service in Democratic Communities,Lad Custom Publishing Inc.,2025,,"LAD Custom Publishing, Incorporated",1,['Education'],no_ebook,['eng'],2025,0
9.78103E+12,Visualiser Handbook,Chris Webb-Cook,2025,120,"Routledge, Chapman & Hall, Incorporated",2,[],no_ebook,['eng'],2025,0
9.78174E+12,Strangers,Evan Thomas,2025,,Press Americana,1,['Poetry (poetic works by one author)'],no_ebook,['eng'],2025,0
9.78196E+12,I Want to Meet Elijah,Ron Isaacs,2025,,Higher Ground Books & Media,1,"[""Children's fiction""]",no_ebook,['eng'],2025,0
9.79834E+12,"Developing Diversity, Equity ,and Inclusion Policies for Talent Acquisition and Retention",Sofia Idris,2025,,IGI Global Scientific Publishing,5,[],no_ebook,['eng'],2025,0
9.78196E+12,Steamy Espresso Secrets,Tyora Moody,2025,,Tymm Publishing LLC,2,"['Fiction, mystery & detective, general', 'Fiction, romance, general']",no_ebook,['eng'],2025,0
9.78303E+12,Impact of Artificial Intelligence on Finance,Shashi Kant Gupta,2025,,Springer,1,[],no_ebook,['eng'],2025,0
9.78303E+12,Cosmic Events,Clifford J. Cunningham,2025,,Springer,1,[],no_ebook,['eng'],2025,0
9.78197E+12,Casanova Cowboy,Jamie Schulz,2025,,"Schulz, Jamie",1,"['Fiction, romance, general', 'Fiction, westerns']",no_ebook,['eng'],2025,0
9.7989E+12,Our Girl,Kate Dal Moro,2025,,Primedia eLaunch LLC,1,"['Fiction, romance, general']",no_ebook,['eng'],2025,0
9.7818E+12,Disney/Pixar the Art of Elio,Disney/Pixar,2025,160,Chronicle Books LLC,1,['Graphic arts'],no_ebook,['eng'],2025,0
9.78196E+12,"2025 International Conference on Biomaterials, Computer Engineering and Ecological Environment",Long Li,2025,,Madison Academic Press,1,['Computers'],no_ebook,['eng'],2025,0
9.79837E+12,Global Partnerships and Governance of Supply Chain Systems,Paramaiah Channaganu,2025,,IGI Global,2,[],no_ebook,['eng'],2025,0
9.78164E+12,Wash,Ebony Stewart,2025,96,Button Poetry,2,['Poetry (poetic works by one author)'],no_ebook,['eng'],2025,0
9.79839E+12,Dissenting from Donald Trump While Listening to the Battle Hymn of the Republic,Rodney Wallace Kennedy,2025,204,Wipf & Stock Publishers,1,"['United states, politics and government', 'Democracy']",no_ebook,['eng'],2025,0
9.79889E+12,Purl,Michele Evans,2025,,FLP Media Group,1,['Poetry (poetic works by one author)'],no_ebook,['eng'],2025,0
9.79899E+12,Bone Reaper,Kayla Marie,2025,,Kayla Marie,1,"['Fiction, romance, general', 'Fiction, erotica, general']",no_ebook,['eng'],2025,0
9.78196E+12,Sorry to Disrupt the Peace,Patrick Cotrell,2025,288,McSweeney's Publishing,1,[],no_ebook,['eng'],2025,0
9.79822E+12,UnCovered,Katina Shoni Freeman,2025,,Katina Shoni Freeman,1,"['Religion', 'Self-help techniques']",no_ebook,['eng'],2025,0
9.78069E+12,Dragonflies of Britain and Ireland. Fifth Edition,Dave Smallshire,2025,240,Princeton University Press,2,[],no_ebook,['eng'],2025,0
9.78146E+12,Fellowship of Bakers and Magic,J. Penner,2025,288,"Sourcebooks, Incorporated",1,[],no_ebook,['eng'],2025,0
9.78103E+12,"States, Secessionists and de Facto Control after Separatist Wars",Nicholas Barker,2025,248,"Routledge, Chapman & Hall, Incorporated",1,[],no_ebook,['eng'],2025,0
9.78169E+12,Research Methodology-As per the State Education Policy (sep) IV Semester B.com and Bba,"R, Ambarish, 1st",2025,,Selfypage Developers Pvt Ltd,1,['Education'],no_ebook,['eng'],2025,0
9.78024E+12,Quilting Book,DK Publishing,2025,304,"Kindersley Ltd., Dorling",1,[],no_ebook,['eng'],2025,0
9.78982E+12,Solut Man Classic Mech. . (2nd Ed),LEINAAS,2025,,World Scientific Publishing Co Pte Ltd,1,[],no_ebook,['eng'],2025,0
9.78903E+12,Rhetorical Mind,Maria Clotilde Almeida,2025,204,"Benjamins Publishing Company, John",1,['Language and languages'],no_ebook,['eng'],2025,0
9.78179E+12,Jewish Science Fiction and Fantasy Through 1945,Valerie Estelle Frankel,2025,230,"Rowman & Littlefield Publishers, Incorporated",1,[],no_ebook,['eng'],2025,0
9.78184E+12,My Book of Mammals,Eliza Jeffery,2025,24,Lerner Publishing Group,1,[],no_ebook,['eng'],2025,0
9.78023E+12,Dictating Reality,Martin Moore,2025,320,Columbia University Press,1,['Literature'],no_ebook,['eng'],2025,0
9.78177E+12,Bigger! Better! Badder!,Keith Elliot Greenberg,2025,312,ECW Press,2,[],no_ebook,['eng'],2025,0
9.78197E+12,LOS VIGÍAS  DEL MUELLE  DE PROVINCETOWN,Raphaël L. Marly,2025,,cambridge book publishers,1,"['Fiction, action & adventure']",no_ebook,['eng'],2025,0
9.79899E+12,Miss Ruby's Calming Designs,John Ploetz,2025,,"Ploetz, John",1,"['Art', 'Family']",no_ebook,['eng'],2025,0
9.78076E+12,Jealous Jade,Natasha Deen,2025,32,Capstone,3,[],no_ebook,['eng'],2025,0
9.78104E+12,Humanities and Public Administration,Edoardo Ongaro,2025,304,"Elgar Publishing Limited, Edward",1,[],no_ebook,['eng'],2025,0
9.78167E+12,CoComelon Shapes,Maria Le,2025,22,Simon Spotlight,1,[],no_ebook,['eng'],2025,0
9.78103E+12,"Securing the Future Through Sustainability, Health, Education, and Technology",Rajiv Divekar,2025,452,Taylor & Francis Group,4,[],no_ebook,['eng'],2025,0
9.78097E+12,Renga for Obama,Major Jackson,2025,158,Harvard University Press,1,"['Poetry, collections']",no_ebook,['eng'],2025,0
9.78044E+12,Commercial Pig Farming,Anuj Chauhan,2025,425,Elsevier Science & Technology,2,['Animals'],no_ebook,['eng'],2025,0
9.78195E+12,Marvel Portfolio of Michael Allred - Marvel Universe,Michael Allred,2025,12,Clover Press,1,[],no_ebook,['eng'],2025,0
9.7989E+12,KINGDOMS OF THIS WORLD - Courage to Stand Firm in Hostile Power Structures,B. Benoit,2025,,Lord & Benoit Publishing,1,['Religion'],no_ebook,['eng'],2025,0
9.78303E+12,Business Secrets Management,Pierre Ollivier,2025,,Springer,1,[],no_ebook,['eng'],2025,0
9.79899E+12,Loul and the Best Horse,Teresa Mitchell,2025,,Param Press LLC,1,"[""Children's fiction"", 'Pets']",no_ebook,['eng'],2025,0
9.78195E+12,Her Vampire Knight,Ines Johnson,2025,,"Johnson, Ines",1,"['Fiction, romance, general']",no_ebook,['eng'],2025,0
9.78164E+12,At the Kitchen Sink,Dina Deleasa-Gonsar,2025,256,Generic,2,['Home economics'],no_ebook,['eng'],2025,0
9.79833E+12,2025 International Conference on Smart and Sustainable Technology (INCSST),IEEE Staff,2025,,IEEE,3,[],no_ebook,['eng'],2025,0
9.78197E+12,Huang Dao,Tao Zhao,2025,,United Culture and Arts Publishing House Limited,1,"['Fiction, general']",no_ebook,['eng'],2025,0
9.79899E+12,Your Compass to the Light,Adrienne M. Prince,2025,,Animamio Press,1,"['Mind and body', 'Spirituality']",no_ebook,['eng'],2025,0
9.78059E+12,Hammerbarn,Penguin Young Readers Licenses,2025,32,Penguin Young Readers Group,2,[],no_ebook,['eng'],2025,0
9.78982E+12,Approaching Natural Resources for Sustainable Development in Indonesia,Henny Warsilah,2025,,Springer,1,[],no_ebook,['eng'],2025,0
9.78024E+12,Stranger Things : Hawkins Horrors,Stranger Things,2025,208,"Penguin Books, Limited",1,[],no_ebook,['eng'],2025,0
9.78197E+12,Fun and Challenging Mixed Puzzles for Adults,Corrections Bookstore Publishing LLC,2025,,SureShot Books Publishing LLC,1,"['Fiction, general']",no_ebook,['eng'],2025,0
9.78311E+12,"Fascists of the World, Unite?",Martin Kristoffer Hamre,2025,407,"de Gruyter GmbH, Walter",3,[],no_ebook,['eng'],2025,0
9.78151E+12,I Am Giorgia,Giorgia Meloni,2025,320,"Skyhorse Publishing Company, Incorporated",1,[],no_ebook,['eng'],2025,0
9.79882E+12,Bun Bu Roku a Chronicle of Pen and Sword,Ichiya,2025,494,AuthorHouse,1,[],no_ebook,['eng'],2025,0
9.79899E+12,Formation of Faiths,Burke Farrar,2025,446,Rubicon Point Publishing LLC,2,"['Religion', 'World history']",no_ebook,['eng'],2025,0
9.7989E+12,Gratitude Reset,Ryan Miller,2025,,Primedia eLaunch LLC,1,['Religion'],no_ebook,['eng'],2025,0
9.78014E+12,Cisco Certified Support Technician (CCST) IT Support - 100-140 Official Cert Guide,Mark Smith,2025,320,"Pearson Education, Limited",2,[],no_ebook,['eng'],2025,0
9.78396E+12,What's Next for Mom and Dad's House?,Martino Tattara,2025,288,"Dreen, Markus, Anne König u. Jan Wenzel. Spectormag GbR",1,[],no_ebook,['eng'],2025,0
9.78163E+12,MPA Tucson_AZ,2969,2025,,Mergent Incorporated,1,['Business'],no_ebook,['eng'],2025,0
9.79889E+12,Advent Adventure,The Daily Grace Co.,2025,,"Daily Grace Co., The",1,['Religion'],no_ebook,['eng'],2025,0
9.78195E+12,Worth Another Thousand,Angie Thompson,2025,,Quiet Waters Press,1,"['Fiction, short stories (single author)', 'Fiction, religious']",no_ebook,['eng'],2025,0
9.79899E+12,Just Follow,Craig Carter,2025,,Courageous Third LLC,1,"['Religion', 'Spirituality']",no_ebook,['eng'],2025,0
9.78165E+12,It's Always Been Me,Megan Walrod,2025,256,She Writes Press,1,"['Fiction, general']",no_ebook,['eng'],2025,0
9.79833E+12,2025 IEEE 30th International Seminar Workshop on Direct and Inverse Problems of Electromagnetic and Acoustic Wave Theory (DIPED),IEEE Staff,2025,,IEEE,1,[],no_ebook,['eng'],2025,0
9.79889E+12,Navigating the Age of Chaos,Jamais Cascio,2025,240,"Berrett-Koehler Publishers, Incorporated",2,[],no_ebook,['eng'],2025,0
9.78196E+12,Tomás y él Béisbol,Theresa Marrama,2025,,"Marrama, Theresa",1,"[""Children's fiction"", 'Language and languages, study and teaching']",no_ebook,['eng'],2025,0
9.79823E+12,Côte D'Ivoire,International Monetary,2025,194,International Monetary Fund,1,"['Finance, public', 'Environmental economics', 'Criminology', 'Finance']",no_ebook,['eng'],2025,0
9.78104E+12,Leaving Home,Zachary Seager,2025,200,Pan Macmillan,1,[],no_ebook,['eng'],2025,0
9.7989E+12,What I Have Learned about God,Jodi Davies Swena,2025,,Primedia eLaunch LLC,2,['Spirituality'],no_ebook,['eng'],2025,0
9.78184E+12,Lonely Planet Best Day Hikes Great Britain,Lonely Planet,2025,224,Lonely Planet Global Limited,1,[],no_ebook,['eng'],2025,0
9.79889E+12,Historia y geografía de Comayagüela,Juan Ramón Ardón,2025,,"Erandique, Colección",2,"['Drama, history and criticism']",no_ebook,['eng'],2025,0
9.78104E+12,Food Manipulation Technology,Zhongkui Wang,2025,216,Taylor & Francis Group,3,[],no_ebook,['eng'],2025,0
9.78149E+12,Medieval East Central and Eastern Europe,Florin Curta,2025,510,University of Toronto Press,1,[],no_ebook,['eng'],2025,0
9.78164E+12,Year of the Wind,Karina Pacheco Medrano,2025,240,Graywolf Press,2,[],no_ebook,['eng'],2025,0
9.79832E+12,Freedom's Charge,The Twelve,2025,,Palmetto Publishing,3,['Biography'],no_ebook,['eng'],2025,0
